state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Pennsylvania (EV: 20),2020-11-05 19:29:35.211000,Trump,Biden,3232066,3120697,111369,509889,0,0,0,8147,9128,0.6028406440676204,-8.0806373171316e-05,0.7936
Pennsylvania (EV: 20),2020-11-05 19:12:36.957000,Trump,Biden,3232066,3120697,111369,509512,4515,0.20741971207087484,0.7925802879291252,8147,9128,0.6029214504407917,-0.0016081969386012585,0.7936
Pennsylvania (EV: 20),2020-11-05 18:24:54.828000,Trump,Biden,3231147,3117136,114011,514027,2451,0.43268053855569155,0.5673194614443084,8147,9128,0.604529647379393,0.0002062104252403829,0.8110333333333334
Pennsylvania (EV: 20),2020-11-05 18:15:33.270000,Trump,Biden,3230106,3115765,114341,516478,3076,0.38166449934980495,0.618335500650195,8144,9128,0.6043234369541526,-4.43766151956293e-05,0.8328666666666666
Pennsylvania (EV: 20),2020-11-05 17:21:28.630000,Trump,Biden,3228946,3113877,115069,519554,3003,0.3076923076923077,0.6923076923076923,8139,9128,0.6043678135693482,-0.00046048490186056945,0.8470333333333333
Pennsylvania (EV: 20),2020-11-05 17:02:19.461000,Trump,Biden,3227988,3111764,116224,522557,8193,0.15629195654827288,0.8437080434517271,8135,9128,0.6048282984712088,-0.0035868906538994993,0.8524666666666667
Pennsylvania (EV: 20),2020-11-05 16:59:05.814000,Trump,Biden,3226746,3104890,121856,530750,67,0.4925373134328358,0.5074626865671642,8126,9128,0.6084151891251083,1.798018047927119e-05,0.8259
Pennsylvania (EV: 20),2020-11-05 16:49:58.388000,Trump,Biden,3226685,3104828,121857,530817,13114,0.0899801738599969,0.9100198261400031,8126,9128,0.608397208944629,-0.0071174924611819845,0.8264333333333334
Pennsylvania (EV: 20),2020-11-05 16:43:40.593000,Trump,Biden,3225585,3092974,132611,543931,4507,0.16552030175282895,0.834479698247171,8098,9128,0.615514701405811,-0.0016772515587507586,0.788
Pennsylvania (EV: 20),2020-11-05 16:08:12.562000,Trump,Biden,3224422,3088796,135626,548438,73,0.1917808219178082,0.8082191780821918,8095,9128,0.6171919529645618,-2.449051133479596e-05,0.7882666666666667
Pennsylvania (EV: 20),2020-11-05 15:26:46.982000,Trump,Biden,3224408,3088737,135671,548511,554,0.5144404332129964,0.4855595667870036,8095,9128,0.6172164434758965,0.00013881853873354277,0.7883333333333333
Pennsylvania (EV: 20),2020-11-05 15:12:31.777000,Trump,Biden,3224130,3088475,135655,549065,103,0.27184466019417475,0.7281553398058253,8095,9128,0.617077624937163,-1.983141872619054e-05,0.7948
Pennsylvania (EV: 20),2020-11-05 15:11:30.462000,Trump,Biden,3224104,3088402,135702,549168,0,0,0,8095,9128,0.6170974563558892,0.008218342304783355,0.7951666666666667
Pennsylvania (EV: 20),2020-11-05 14:36:33.884000,Trump,Biden,3224104,3088402,135702,588300,13724,0.25357038764208684,0.7464296123579132,8095,9128,0.6088791140511058,-0.003054236983672798,0.7951666666666667
Pennsylvania (EV: 20),2020-11-05 14:20:44.814000,Trump,Biden,3221132,3078666,142466,602024,0,0,0,8084,9128,0.6119333510347786,0.0140092971775585,0.8363
Pennsylvania (EV: 20),2020-11-05 14:10:28.150000,Trump,Biden,3221132,3078666,142466,682876,32633,0.16371464468482821,0.8362853553151718,8084,9128,0.5979240538572201,-0.010575238487629313,0.8362700334017712
Pennsylvania (EV: 20),2020-11-05 04:22:05.599000,Trump,Biden,3215969,3051555,164414,715509,38652,0.26289713339542586,0.7371028666045741,8031,9128,0.6084992923448495,-0.0063197741659661855,0.737089930663355
Pennsylvania (EV: 20),2020-11-05 03:57:56.031000,Trump,Biden,3206410,3023667,182743,754161,1318,0.5690440060698028,0.4309559939301973,8000,9128,0.6148190665108156,0.0003318775156418985,0.7017
Pennsylvania (EV: 20),2020-11-05 03:53:39.589000,Trump,Biden,3205668,3023107,182561,755479,5743,0.34015323001915376,0.6598467699808462,7998,9128,0.6144871889951737,-0.0002593540037130193,0.7130666666666666
Pennsylvania (EV: 20),2020-11-05 03:16:30.149000,Trump,Biden,3203530,3019133,184397,761222,4549,0.24082215871620138,0.7591778412837986,7990,9128,0.6147465429988868,-0.0008206843449634071,0.7213
Pennsylvania (EV: 20),2020-11-05 02:47:23.734000,Trump,Biden,3202467,3015712,186755,765771,10173,0.29214587633932965,0.7078541236606704,7982,9128,0.6155672273438502,-0.0011275276149190772,0.7135333333333334
Pennsylvania (EV: 20),2020-11-05 02:26:44.708000,Trump,Biden,3199567,3008583,190984,775944,1285,-0.04319066147859929,1.0431906614785993,7973,9128,0.6166947549587692,-0.0006243426638653515,0.7273
Pennsylvania (EV: 20),2020-11-05 02:19:13.643000,Trump,Biden,3199189,3006809,192380,777229,440,0.5,0.5,7972,9128,0.6173190976226346,3.547815186155656e-05,0.7114333333333334
Pennsylvania (EV: 20),2020-11-05 02:03:34.937000,Trump,Biden,3199189,3006809,192380,777669,9413,0.3102092850313396,0.6897907149686604,7971,9128,0.617283619470773,-0.0008121380220327268,0.7139666666666666
Pennsylvania (EV: 20),2020-11-05 01:21:51.237000,Trump,Biden,3196465,3000512,195953,787082,10590,0.29192634560906516,0.7080736543909348,7958,9128,0.6180957574928058,-0.0011083367790668541,0.7085333333333333
Pennsylvania (EV: 20),2020-11-05 01:16:26.657000,Trump,Biden,3193432,2993072,200360,797672,0,0,0,7948,9128,0.6192040942718726,-0.00013160538604428673,0.6959666666666666
Pennsylvania (EV: 20),2020-11-05 01:07:02.270000,Trump,Biden,3193432,2993072,200360,796837,5612,0.20242337847469705,0.797576621525303,7948,9128,0.6193356996579169,-0.0012027045024640692,0.6959666666666666
Pennsylvania (EV: 20),2020-11-05 01:02:56.314000,Trump,Biden,3192337,2988637,203700,802449,217,0.31336405529953915,0.6866359447004609,7938,9128,0.620538404160381,-1.624120611487534e-05,0.6802
Pennsylvania (EV: 20),2020-11-05 00:55:32.963000,Trump,Biden,3192271,2988490,203781,802666,24511,0.32752641671086447,0.6724735832891355,7937,9128,0.6205546453664958,-0.0013231935503998926,0.6804
Pennsylvania (EV: 20),2020-11-05 00:44:49.776000,Trump,Biden,3184237,2972001,212236,827177,77985,0.28422132461370775,0.7157786753862923,7904,9128,0.6218778389168957,-0.007592602724851738,0.7157786753862923
Pennsylvania (EV: 20),2020-11-05 00:16:49.306000,Trump,Biden,3162910,2917019,245891,905162,19381,0.23770703266085347,0.7622929673391465,7818,9128,0.6294704416417475,-0.0026484394276276024,0.7548333333333334
Pennsylvania (EV: 20),2020-11-04 23:49:45.306000,Trump,Biden,3158410,2902352,256058,924543,21097,0.2588282694221927,0.7411717305778073,7805,9128,0.6321188810693751,-0.0022664421193246964,0.6778
Pennsylvania (EV: 20),2020-11-04 23:41:34.119000,Trump,Biden,3152933,2886699,266234,945640,3360,0.5830357142857143,0.41696428571428573,7787,9128,0.6343853231886998,0.0007900171414888524,0.6716333333333333
Pennsylvania (EV: 20),2020-11-04 23:28:04.977000,Trump,Biden,3151010,2885334,265676,949000,3197,0.33140444166406,0.66859555833594,7781,9128,0.6335953060472109,-9.446712136407243e-05,0.7103
Pennsylvania (EV: 20),2020-11-04 23:24:27.309000,Trump,Biden,3149961,2883207,266754,952197,2190,0.5232876712328767,0.4767123287671233,7777,9128,0.633689773168575,0.0003748546350399451,0.7215666666666667
Pennsylvania (EV: 20),2020-11-04 23:16:40.259000,Trump,Biden,3148829,2882177,266652,954387,4579,0.26042804105699935,0.7395719589430007,7776,9128,0.633314918533535,-0.0004767720900993311,0.7433
Pennsylvania (EV: 20),2020-11-04 23:14:43.498000,Trump,Biden,3147665,2878819,268846,958966,17642,0.26949892302460043,0.7305010769753996,7771,9128,0.6337916906236344,-0.0016313553332667485,0.7486333333333334
Pennsylvania (EV: 20),2020-11-04 23:01:02.939000,Trump,Biden,3143021,2866042,276979,976608,27630,0.2254976474846182,0.7745023525153818,7744,9128,0.6354230459569011,-0.0035802929282814366,0.7664
Pennsylvania (EV: 20),2020-11-04 22:54:27.393000,Trump,Biden,3136539,2844391,292148,1004238,1365,0.4032967032967033,0.5967032967032967,7713,9128,0.6390033388851826,0.0001074991818325044,0.6857666666666666
Pennsylvania (EV: 20),2020-11-04 22:44:27.984000,Trump,Biden,3135747,2843335,292412,1005603,16361,0.22575025976407315,0.7742497402359269,7712,9128,0.6388958397033501,-0.0020626477759051465,0.6905333333333333
Pennsylvania (EV: 20),2020-11-04 22:38:48.872000,Trump,Biden,3132158,2830772,301386,1021964,10527,0.40942338747981377,0.5905766125201862,7684,9128,0.6409584874792552,0.0005784806621613736,0.6798666666666666
Pennsylvania (EV: 20),2020-11-04 22:21:41.452000,Trump,Biden,3127925,2824632,303293,1032491,2306,0.5,0.5,7675,9128,0.6403800068170938,0.00013853188996637567,0.7377
Pennsylvania (EV: 20),2020-11-04 22:19:33.085000,Trump,Biden,3127925,2824632,303293,1034797,7256,0.15890297684674748,0.8410970231532525,7671,9128,0.6402414749271275,-0.001144473973985205,0.7573333333333333
Pennsylvania (EV: 20),2020-11-04 22:12:35.528000,Trump,Biden,3125552,2817309,308243,1042053,2056,0.5184824902723735,0.48151750972762647,7659,9128,0.6413859489011127,0.0002069216212940983,0.7143333333333334
Pennsylvania (EV: 20),2020-11-04 22:04:57.073000,Trump,Biden,3125226,2817059,308167,1044109,21949,0.2446352909016356,0.7553647090983644,7657,9128,0.6411790272798186,-0.0022204823261698925,0.7375666666666667
Pennsylvania (EV: 20),2020-11-04 22:01:03.811000,Trump,Biden,3120004,2800627,319377,1066058,0,0,0,7639,9128,0.6433995096059885,-0.0005051506267205186,0.7851333333333333
Pennsylvania (EV: 20),2020-11-04 21:55:46.318000,Trump,Biden,3120004,2800627,319377,1062475,0,0,0,7639,9128,0.643904660232709,-0.0003102970566681851,0.7851333333333333
Pennsylvania (EV: 20),2020-11-04 21:54:02.313000,Trump,Biden,3120004,2800627,319377,1060286,0,0,0,7639,9128,0.6442149572893772,-0.0009613537335159128,0.7851333333333333
Pennsylvania (EV: 20),2020-11-04 21:45:43.150000,Trump,Biden,3120004,2800627,319377,1053561,3278,0.42388651616839534,0.5761134838316047,7639,9128,0.6451763110228931,0.0002447983072771942,0.7851333333333333
Pennsylvania (EV: 20),2020-11-04 21:41:50.861000,Trump,Biden,3118571,2798695,319876,1056839,887,0.4689966178128523,0.5310033821871477,7634,9128,0.6449315127156159,0.00010052312780739481,0.802
Pennsylvania (EV: 20),2020-11-04 21:29:17.571000,Trump,Biden,3118163,2798232,319931,1057726,27598,0.1795963475614175,0.8204036524385825,7633,9128,0.6448309895878085,-0.004293082223152611,0.8047666666666666
Pennsylvania (EV: 20),2020-11-04 21:21:34.232000,Trump,Biden,3113332,2775716,337616,1085324,23395,0.37505877324214576,0.6249412267578542,7577,9128,0.6491240718109611,0.0006539337355613295,0.6525333333333333
Pennsylvania (EV: 20),2020-11-04 21:04:05.680000,Trump,Biden,3104658,2761196,343462,1108719,12427,0.24961776776374023,0.7503822322362598,7557,9128,0.6484701380753998,-0.0010599913866435884,0.7677
Pennsylvania (EV: 20),2020-11-04 20:58:39.936000,Trump,Biden,3101645,2751960,349685,1121146,8760,0.2631849315068493,0.7368150684931507,7547,9128,0.6495301294620434,-0.0006261369222823054,0.8595333333333334
Pennsylvania (EV: 20),2020-11-04 20:53:17.620000,Trump,Biden,3099391,2745557,353834,1129906,5527,0.26578614076352447,0.7342138592364755,7538,9128,0.6501562663843257,-0.00037529992189222483,0.9282666666666667
Pennsylvania (EV: 20),2020-11-04 20:48:16.492000,Trump,Biden,3097942,2741519,356423,1135433,24654,0.02792650279873443,0.9720734972012656,7531,9128,0.6505315663062179,-0.0067868551085105144,0.9406666666666667
Pennsylvania (EV: 20),2020-11-04 20:37:49.641000,Trump,Biden,3097942,2718242,379700,1160087,15540,0.20434362934362937,0.7956563706563706,7479,9128,0.6573184214147284,-0.0017461089416328512,0.7983
Pennsylvania (EV: 20),2020-11-04 20:23:38.149000,Trump,Biden,3094872,2705983,388889,1175627,16214,0.19880967065498956,0.8011903293450104,7451,9128,0.6590645303563613,-0.0018476756702705543,0.8486
Pennsylvania (EV: 20),2020-11-04 20:14:42.157000,Trump,Biden,3091753,2693097,398656,1191841,31489,0.09558893581885741,0.9044110641811426,7423,9128,0.6609122060266318,-0.005982022617524119,0.9044110641811426
Pennsylvania (EV: 20),2020-11-04 20:10:29.212000,Trump,Biden,3088227,2664102,424125,1223330,28498,0.3056179381009194,0.6943820618990806,7368,9128,0.6668942286441559,-0.0004782373809294471,0.6969333333333333
Pennsylvania (EV: 20),2020-11-04 20:06:10.353000,Trump,Biden,3079698,2644494,435204,1251828,197,0.4314720812182741,0.5685279187817259,7343,9128,0.6673724660250854,1.6787644782190192e-05,0.7726666666666666
Pennsylvania (EV: 20),2020-11-04 20:03:16.371000,Trump,Biden,3079613,2644382,435231,1252025,23686,0.2277294604407667,0.7722705395592333,7343,9128,0.6673556783803032,-0.0017578087433989253,0.7740666666666667
Pennsylvania (EV: 20),2020-11-04 19:47:46.988000,Trump,Biden,3073966,2625837,448129,1275711,6879,0.21914522459659835,0.7808547754034016,7310,9128,0.6691134871237021,-0.0005637237590987443,0.7197
Pennsylvania (EV: 20),2020-11-04 19:44:32.496000,Trump,Biden,3072500,2620507,451993,1282590,14117,0.2518240419352553,0.7481759580647447,7299,9128,0.6696772108828009,-0.0007800553244176056,0.696
Pennsylvania (EV: 20),2020-11-04 19:33:35.022000,Trump,Biden,3069017,2610017,459000,1296707,134,0.8171641791044776,0.1828358208955224,7286,9128,0.6704572662072185,5.095100854557444e-05,0.6891666666666667
Pennsylvania (EV: 20),2020-11-04 19:17:39.759000,Trump,Biden,3068909,2609994,458915,1296841,10555,0.3649928943628612,0.6350071056371388,7286,9128,0.6704063151986729,0.00034553947127125006,0.6912666666666667
Pennsylvania (EV: 20),2020-11-04 19:13:03.482000,Trump,Biden,3065085,2603320,461765,1307396,4397,0.29406413463725267,0.7059358653627473,7270,9128,0.6700607757274016,-9.64687196367553e-05,0.7053
Pennsylvania (EV: 20),2020-11-04 18:56:14.325000,Trump,Biden,3063810,2600234,463576,1311793,494,0.3643724696356275,0.6356275303643725,7264,9128,0.6701572444470384,1.5325541763200334e-05,0.7156333333333333
Pennsylvania (EV: 20),2020-11-04 18:40:57.265000,Trump,Biden,3063634,2599924,463710,1312287,1700,0.42500000000000004,0.575,7263,9128,0.6701419189052752,0.00013165808482640262,0.7179666666666666
Pennsylvania (EV: 20),2020-11-04 18:23:27.249000,Trump,Biden,3062922,2598957,463965,1313987,4754,0.22023559108119484,0.7797644089188052,7261,9128,0.6700102608204488,-0.0003565474106265176,0.7294
Pennsylvania (EV: 20),2020-11-04 18:15:15.698000,Trump,Biden,3061817,2595192,466625,1318741,4780,0.20732217573221756,0.7926778242677824,7255,9128,0.6703668082310753,-0.00041888201724371577,0.7288666666666667
Pennsylvania (EV: 20),2020-11-04 17:44:28.196000,Trump,Biden,3060862,2591439,469423,1323521,10854,0.3539708863091948,0.6460291136908052,7246,9128,0.670785690248319,0.0002811135937982323,0.7263
Pennsylvania (EV: 20),2020-11-04 17:41:18.740000,Trump,Biden,3056940,2584347,472593,1334375,155,0.4032258064516129,0.5967741935483871,7237,9128,0.6705045766545208,9.418581394804448e-06,0.7734666666666666
Pennsylvania (EV: 20),2020-11-04 17:24:40.785000,Trump,Biden,3056878,2584255,472623,1334530,219,0.5022831050228311,0.4977168949771689,7237,9128,0.670495158073126,2.9505410065189253e-05,0.7744333333333333
Pennsylvania (EV: 20),2020-11-04 17:16:47.676000,Trump,Biden,3056769,2584147,472622,1334749,35680,0.22354260089686095,0.776457399103139,7237,9128,0.6704656526630608,-0.00256048606840531,0.776457399103139
Pennsylvania (EV: 20),2020-11-04 17:04:21.985000,Trump,Biden,3048870,2556520,492350,1370429,15217,0.27755142275087075,0.7224485772491293,7193,9128,0.6730261387314661,-0.00046117960534874936,0.7178666666666667
Pennsylvania (EV: 20),2020-11-04 16:52:58.575000,Trump,Biden,3044696,2545576,499120,1385646,30,0.4833333333333333,0.5166666666666667,7181,9128,0.6734873183368149,3.485204761344285e-06,0.7009333333333333
Pennsylvania (EV: 20),2020-11-04 16:45:02.187000,Trump,Biden,3044682,2545561,499121,1385676,13349,0.28391639823207726,0.7160836017679227,7181,9128,0.6734838331320535,-0.00034009931705936136,0.7011
Pennsylvania (EV: 20),2020-11-04 16:41:26.635000,Trump,Biden,3040962,2536072,504890,1399025,20482,0.3109071379748072,0.6890928620251928,7169,9128,0.6738239324491129,-0.00012345443949424162,0.6674333333333333
Pennsylvania (EV: 20),2020-11-04 16:32:53.805000,Trump,Biden,3034722,2522086,512636,1419507,6321,0.47650688182249645,0.5234931181775035,7151,9128,0.6739473868886071,0.0007055657822733208,0.7523
Pennsylvania (EV: 20),2020-11-04 16:25:01.960000,Trump,Biden,3031700,2518767,512933,1425828,33898,0.18660392943536497,0.813396070564635,7140,9128,0.6732418211063338,-0.0030954874388249287,0.8133813204318839
Pennsylvania (EV: 20),2020-11-04 16:12:53.458000,Trump,Biden,3025570,2491390,534180,1459726,15030,0.28685961410512306,0.7131403858948769,7115,9128,0.6763373085451587,-0.0003025712283111215,0.6537333333333334
Pennsylvania (EV: 20),2020-11-04 16:03:50.679000,Trump,Biden,3021331,2480744,540587,1474756,556,0.49370503597122306,0.5062949640287769,7102,9128,0.6766398797734698,6.65553871748159e-05,0.5688666666666666
Pennsylvania (EV: 20),2020-11-04 16:01:30.816000,Trump,Biden,3021061,2480467,540594,1475312,4467,0.3994851130512649,0.6005148869487351,7102,9128,0.676573324386295,0.00025146560724831346,0.5695666666666667
Pennsylvania (EV: 20),2020-11-04 15:52:05.608000,Trump,Biden,3019296,2477804,541492,1479779,2761,0.2678377399492937,0.7321622600507063,7097,9128,0.6763218587790467,-9.057595861849954e-05,0.5611333333333334
Pennsylvania (EV: 20),2020-11-04 15:41:34.720000,Trump,Biden,3018569,2475795,542774,1482540,82554,0.45622865033796056,0.5437713496620394,7097,9128,0.6764124347376652,0.007371955069867875,0.5437774063037527
Pennsylvania (EV: 20),2020-11-04 15:25:43.020000,Trump,Biden,2981316,2431315,550001,1565094,44605,0.07790606434256253,0.9220939356574375,7035,9128,0.6690404796677973,-0.006799543328568469,0.9220939356574375
Pennsylvania (EV: 20),2020-11-04 15:17:08.834000,Trump,Biden,2977987,2390331,587656,1609699,4275,0.29988304093567253,0.7001169590643275,6943,9128,0.6758400229963658,-4.3693522372545424e-05,0.8171333333333334
Pennsylvania (EV: 20),2020-11-04 14:56:08.718000,Trump,Biden,2976718,2387351,589367,1613974,88,0.4147727272727273,0.5852272727272727,6938,9128,0.6758837165187384,5.324352360114304e-06,0.8367
Pennsylvania (EV: 20),2020-11-04 14:32:18.760000,Trump,Biden,2976682,2387300,589382,1614062,39561,0.16258436338818538,0.8374156366118146,6938,9128,0.6758783921663782,-0.0036822769614249795,0.8374156366118146
Pennsylvania (EV: 20),2020-11-04 14:23:44.006000,Trump,Biden,2970396,2354317,616079,1653623,4580,0.19858078602620088,0.8014192139737991,6905,9128,0.6795606691278032,-0.0003155502387405251,0.8013100436681223
Pennsylvania (EV: 20),2020-11-04 13:28:22.084000,Trump,Biden,2969504,2350664,618840,1658203,0,0,0,6905,9128,0.6798762193665437,0.6798762193665437,
